;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-16, 00:28:46.448
;Uptime, 4,sec,  Vbat, 1344, mv, EOL, 1100, mv
;SampleRate, 100,Hz
;Deadband, 0, counts
;DeadbandTimeout, 15.000,sec
;Time, Ax, Ay, Az
8.080112,1130,1590,-65
8.089880,1142,1574,-125
8.099648,1049,1424,-17
8.109416,1076,1458,-13
8.119416,1046,1533,26
8.129184,999,1585,12
8.138922,1053,1651,-122
8.148690,1157,1637,-215
8.158458,1235,1599,-247
8.168458,1233,1573,-268
8.178226,1217,1533,-277
8.187994,1214,1523,-256
8.197762,1205,1523,-222
8.207530,1207,1510,-177
8.217530,1187,1508,-145
8.227298,1112,1537,-149
8.237066,1064,1615,-152
8.246835,1049,1690,-113
8.256603,998,1724,-63
8.266603,969,1728,-38
8.276371,987,1708,3
8.286108,971,1687,19
8.295907,960,1649,3
8.305644,969,1635,-4
8.315644,935,1703,-38
8.325412,928,1739,-59
8.335180,965,1685,-52
8.344949,965,1624,-47
8.354717,926,1623,-47
8.364717,903,1674,-70
8.374485,889,1739,-117
8.384253,889,1780,-138
8.394021,905,1765,-100
8.403789,867,1730,-27
8.413789,823,1708,21
8.423557,826,1715,10
8.433294,839,1792,-34
8.443063,865,1837,-79
8.452831,794,1846,-59
8.462831,662,1922,12
8.472599,724,1910,23
8.482367,805,1819,17
8.491738,787,1812,62
8.501565,814,1767,78
8.511391,790,1714,80
8.521188,728,1774,105
8.531014,730,1849,39
8.540810,717,1926,-45
8.550637,680,1951,-27
8.560464,687,1894,48
8.570260,623,1885,119
8.580086,658,1867,146
8.589883,764,1942,298
8.599709,655,2072,312
8.609536,633,2028,57
8.619332,710,1989,-2
8.629159,792,2010,35
8.638955,828,1946,51
8.648782,669,1828,157
8.658578,612,1860,164
8.668404,708,1967,69
8.678231,696,2015,57
8.688027,658,2033,49
8.697854,682,1999,-22
8.707650,673,1960,-49
8.717477,676,1919,-70
8.727273,619,1906,-4
8.737099,596,1969,5
8.746896,671,2060,-152
8.756722,608,2087,-147
8.766518,478,2080,-68
8.776345,417,2037,-42
8.786141,533,1980,-81
8.795968,601,2097,-79
8.805764,453,2178,-43
8.815591,399,2176,-142
8.825387,373,2217,-186
8.835213,299,2171,-190
8.845010,280,2131,-249
8.854836,208,2165,-261
8.864632,99,2192,-247
8.874459,41,2167,-218
8.884255,-11,2046,-143
8.894082,-2,1960,-102
8.903878,-68,1926,-122
8.913705,-238,1889,-145
8.923501,-177,2092,-306
8.933327,-100,2294,-592
8.943154,-188,2251,-708
8.952950,-209,2130,-606
8.962777,-211,1922,-479
8.972573,-229,1814,-450
8.982400,-213,1890,-513
8.992196,-204,1971,-570
9.002023,-204,1987,-599
9.011819,-184,1962,-586
9.021645,-174,1931,-520
9.031441,-181,1944,-493
9.041268,-168,1987,-533
9.051064,-131,1985,-550
; 9.051 stopping logging: shutdown: switched off
